transaction_id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Revenue,CustomerID,Country,Year,Month
5482,555110,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-05-31 14:34:00,0.55,1.1,17841.0,United Kingdom,2011,5
5483,556917,21843,RED RETROSPOT CAKE STAND,24,2011-06-15 13:37:00,9.95,238.79999999999998,12415.0,Australia,2011,6
5484,550132,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,2011-04-14 13:33:00,2.95,8.850000000000001,16933.0,United Kingdom,2011,4
5485,552614,22919,HERB MARKER MINT,12,2011-05-10 12:51:00,0.65,7.800000000000001,14849.0,United Kingdom,2011,5
5486,566186,22449,SILK PURSE BABUSHKA PINK,6,2011-09-09 13:02:00,3.35,20.1,16603.0,United Kingdom,2011,9
5487,576909,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-11-17 09:49:00,0.55,13.200000000000001,12471.0,Germany,2011,11
5488,543594,22971,QUEENS GUARD COFFEE MUG,36,2011-02-10 12:15:00,2.1,75.60000000000001,18093.0,United Kingdom,2011,2
5489,574321,23321,SMALL WHITE HEART OF WICKER,3,2011-11-03 19:28:00,1.65,4.949999999999999,16016.0,United Kingdom,2011,11
5490,573406,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-10-30 15:57:00,4.25,17.0,14112.0,United Kingdom,2011,10
5491,561009,21498,RED RETROSPOT WRAP ,25,2011-07-22 16:03:00,0.42,10.5,15856.0,United Kingdom,2011,7
5492,576600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-15 15:08:00,2.95,11.8,18181.0,United Kingdom,2011,11
5493,554098,22896,PEG BAG APPLES DESIGN,2,2011-05-22 13:01:00,2.55,5.1,14769.0,United Kingdom,2011,5
5494,549569,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2011-04-10 15:15:00,2.1,2.1,15547.0,United Kingdom,2011,4
5495,555108,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-05-31 14:18:00,2.1,4.2,18231.0,United Kingdom,2011,5
5496,566872,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-09-15 13:28:00,4.15,4.15,16729.0,United Kingdom,2011,9
5497,543040,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-02-02 17:06:00,1.25,1.25,17337.0,United Kingdom,2011,2
5498,546731,22089,PAPER BUNTING VINTAGE PAISLEY,12,2011-03-16 11:39:00,2.95,35.400000000000006,13089.0,United Kingdom,2011,3
5499,562878,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-08-10 10:45:00,2.08,2.08,16241.0,United Kingdom,2011,8
5500,574867,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-07 12:39:00,2.95,35.400000000000006,16817.0,United Kingdom,2011,11
5501,560209,22567,20 DOLLY PEGS RETROSPOT,1,2011-07-15 14:05:00,1.45,1.45,15004.0,United Kingdom,2011,7
5502,562574,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-07 12:42:00,1.25,15.0,14903.0,United Kingdom,2011,8
5503,570086,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-10-07 11:22:00,2.95,17.700000000000003,17086.0,United Kingdom,2011,10
5504,554964,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-05-27 15:57:00,1.25,2.5,15867.0,United Kingdom,2011,5
5505,560103,21754,HOME BUILDING BLOCK WORD,3,2011-07-14 18:44:00,5.95,17.85,17837.0,United Kingdom,2011,7
5506,540671,48116,DOORMAT MULTICOLOUR STRIPE,10,2011-01-10 15:35:00,6.75,67.5,17739.0,United Kingdom,2011,1
5507,568938,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-09-29 14:46:00,4.95,4.95,17220.0,United Kingdom,2011,9
5508,560914,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-07-21 18:08:00,14.95,14.95,17175.0,United Kingdom,2011,7
5509,562219,21912,VINTAGE SNAKES & LADDERS,4,2011-08-03 14:14:00,3.75,15.0,15089.0,United Kingdom,2011,8
5510,551516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2011-05-01 11:10:00,1.25,3.75,14800.0,United Kingdom,2011,5
5511,538156,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-12-09 16:53:00,8.5,25.5,15555.0,United Kingdom,2010,12
5512,550665,20685,DOORMAT RED RETROSPOT,2,2011-04-20 09:31:00,7.95,15.9,12530.0,Germany,2011,4
5513,567156,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-09-16 17:05:00,2.1,8.4,14462.0,United Kingdom,2011,9
5514,556125,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-06-09 10:20:00,2.1,12.600000000000001,12947.0,United Kingdom,2011,6
5515,551150,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-04-26 14:37:00,9.95,19.9,18144.0,United Kingdom,2011,4
5516,538944,20685,DOORMAT RED RETROSPOT,2,2010-12-15 11:21:00,7.95,15.9,13295.0,United Kingdom,2010,12
5517,552816,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-05-11 12:47:00,2.95,2.95,15521.0,United Kingdom,2011,5
5518,574038,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-11-02 12:56:00,2.95,23.6,18164.0,United Kingdom,2011,11
5519,578757,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-11-25 11:41:00,1.95,1.95,12748.0,United Kingdom,2011,11
5520,540168,21445,12 PINK ROSE PEG PLACE SETTINGS,4,2011-01-05 12:15:00,1.25,5.0,13715.0,United Kingdom,2011,1
5521,570715,22421,LIPSTICK PEN FUSCHIA,12,2011-10-12 10:23:00,0.42,5.04,18287.0,United Kingdom,2011,10
5522,553142,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-05-13 13:05:00,8.5,17.0,14527.0,United Kingdom,2011,5
5523,550006,22979,PANTRY WASHING UP BRUSH,1,2011-04-14 10:10:00,1.45,1.45,17841.0,United Kingdom,2011,4
5524,547063,84847,FLORAL BATHROOM SET,2,2011-03-20 13:33:00,3.75,7.5,14769.0,United Kingdom,2011,3
5525,545398,22191,IVORY DINER WALL CLOCK,6,2011-03-02 11:43:00,8.5,51.0,13722.0,United Kingdom,2011,3
5526,553842,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,2011-05-19 12:24:00,2.25,27.0,12524.0,Germany,2011,5
5527,570211,21136,PAINTED METAL PEARS ASSORTED,2,2011-10-09 11:15:00,1.69,3.38,13558.0,United Kingdom,2011,10
5528,545998,23049,RECYCLED ACAPULCO MAT RED,2,2011-03-08 14:35:00,8.25,16.5,13373.0,United Kingdom,2011,3
5529,577297,22210,WOOD STAMP SET BEST WISHES,1,2011-11-18 12:48:00,0.83,0.83,14593.0,United Kingdom,2011,11
5530,564537,23207,LUNCH BAG ALPHABET DESIGN,4,2011-08-25 15:18:00,1.65,6.6,15550.0,United Kingdom,2011,8
5531,571824,23004,TRAVEL CARD WALLET PANTRY,24,2011-10-19 11:49:00,0.42,10.08,12472.0,Germany,2011,10
5532,573001,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-10-27 12:08:00,9.95,19.9,12841.0,United Kingdom,2011,10
5533,574720,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-11-06 14:39:00,2.08,6.24,14547.0,United Kingdom,2011,11
5534,566018,23236,STORAGE TIN VINTAGE DOILY ,2,2011-09-08 12:42:00,2.89,5.78,13137.0,United Kingdom,2011,9
5535,566345,20726,LUNCH BAG WOODLAND,10,2011-09-12 12:27:00,1.65,16.5,17685.0,United Kingdom,2011,9
5536,558315,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-06-28 11:44:00,2.95,53.1,15065.0,United Kingdom,2011,6
5537,542174,22617,BAKING SET SPACEBOY DESIGN,6,2011-01-26 11:14:00,4.95,29.700000000000003,16043.0,United Kingdom,2011,1
5538,557289,21899,"KEY FOB , GARAGE DESIGN",2,2011-06-19 12:58:00,0.65,1.3,16880.0,United Kingdom,2011,6
5539,554094,47566B,TEA TIME PARTY BUNTING,3,2011-05-22 12:49:00,4.95,14.850000000000001,15716.0,United Kingdom,2011,5
5540,540528,20974,12 PENCILS SMALL TUBE SKULL,48,2011-01-09 13:50:00,0.65,31.200000000000003,17800.0,United Kingdom,2011,1
5541,575586,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-11-10 12:00:00,0.83,13.28,12981.0,United Kingdom,2011,11
5542,579470,21868,POTTING SHED TEA MUG,1,2011-11-29 15:06:00,1.65,1.65,16549.0,United Kingdom,2011,11
5543,571224,22186,RED STAR CARD HOLDER,12,2011-10-14 13:41:00,1.95,23.4,13136.0,United Kingdom,2011,10
5544,566783,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-09-15 10:18:00,11.95,23.9,13539.0,United Kingdom,2011,9
5545,547514,84920,PINK FLOWER FABRIC PONY,4,2011-03-23 14:00:00,3.75,15.0,17486.0,United Kingdom,2011,3
5546,572313,72818,CHRISTMAS DECOUPAGE CANDLE,6,2011-10-23 15:54:00,0.39,2.34,14731.0,United Kingdom,2011,10
5547,580005,22340,NOEL GARLAND PAINTED ZINC ,1,2011-12-01 11:38:00,0.39,0.39,16376.0,United Kingdom,2011,12
5548,561192,21787,RAIN PONCHO RETROSPOT,6,2011-07-25 13:45:00,0.85,5.1,16033.0,United Kingdom,2011,7
5549,562593,20728,LUNCH BAG CARS BLUE,2,2011-08-07 15:43:00,1.65,3.3,16549.0,United Kingdom,2011,8
5550,552811,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-05-11 12:43:00,3.75,22.5,17677.0,United Kingdom,2011,5
5551,570886,22041,"RECORD FRAME 7"" SINGLE SIZE ",108,2011-10-13 10:23:00,2.1,226.8,13777.0,United Kingdom,2011,10
5552,578043,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-11-22 14:39:00,0.85,17.0,12474.0,Germany,2011,11
5553,574914,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-11-07 16:16:00,0.39,0.39,17109.0,United Kingdom,2011,11
5554,574523,23126,FELTCRAFT GIRL AMELIE KIT,12,2011-11-04 13:51:00,4.95,59.400000000000006,18167.0,United Kingdom,2011,11
5555,547199,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-03-21 12:53:00,1.25,2.5,14606.0,United Kingdom,2011,3
5556,578086,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-22 16:43:00,0.55,13.200000000000001,17519.0,United Kingdom,2011,11
5557,550955,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-04-21 16:26:00,3.75,15.0,14189.0,United Kingdom,2011,4
5558,554491,84949,SILVER HANGING T-LIGHT HOLDER,1,2011-05-24 13:50:00,1.65,1.65,14606.0,United Kingdom,2011,5
5559,580032,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,2011-12-01 12:17:00,0.29,1.45,14659.0,United Kingdom,2011,12
5560,580156,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-12-02 10:32:00,1.25,15.0,14897.0,United Kingdom,2011,12
5561,566959,23203,JUMBO BAG VINTAGE DOILY ,2,2011-09-15 17:00:00,2.08,4.16,17530.0,United Kingdom,2011,9
5562,540546,21832,CHOCOLATE CALCULATOR,12,2011-01-09 15:56:00,1.65,19.799999999999997,12766.0,Portugal,2011,1
5563,566303,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-09-12 08:24:00,9.95,19.9,12997.0,United Kingdom,2011,9
5564,539666,22070,SMALL RED RETROSPOT MUG IN BOX ,24,2010-12-21 10:41:00,3.75,90.0,16029.0,United Kingdom,2010,12
5565,566315,23433,HANGING QUILTED PATCHWORK APPLES,12,2011-09-12 10:01:00,0.83,9.959999999999999,15392.0,United Kingdom,2011,9
5566,546555,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,2011-03-15 09:22:00,1.25,30.0,17675.0,United Kingdom,2011,3
5567,561773,21927,BLUE/CREAM STRIPE CUSHION COVER ,1,2011-07-29 12:41:00,1.25,1.25,17841.0,United Kingdom,2011,7
5568,566585,21166,COOK WITH WINE METAL SIGN ,12,2011-09-13 14:06:00,2.08,24.96,16409.0,United Kingdom,2011,9
5569,560287,71406C,BLACK ORANGE SQUEEZER,4,2011-07-18 09:49:00,0.42,1.68,13821.0,United Kingdom,2011,7
5570,569563,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-05 09:46:00,4.95,19.8,12481.0,Germany,2011,10
5571,569673,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2011-10-05 13:58:00,2.89,2.89,17222.0,United Kingdom,2011,10
5572,557350,22784,LANTERN CREAM GAZEBO ,3,2011-06-20 10:41:00,4.95,14.850000000000001,16670.0,United Kingdom,2011,6
5573,546791,21245,GREEN POLKADOT PLATE ,8,2011-03-17 10:38:00,1.69,13.52,17716.0,United Kingdom,2011,3
5574,544645,22301,COFFEE MUG CAT + BIRD DESIGN,12,2011-02-22 11:58:00,2.55,30.599999999999998,16843.0,United Kingdom,2011,2
5575,553552,85141,JARDIN ETCHED GLASS FRUITBOWL,2,2011-05-17 16:23:00,3.95,7.9,17702.0,United Kingdom,2011,5
5576,574304,22916,HERB MARKER THYME,2,2011-11-03 16:30:00,0.65,1.3,14428.0,United Kingdom,2011,11
5577,575475,23581,JUMBO BAG PAISLEY PARK,10,2011-11-09 16:03:00,2.08,20.8,17702.0,United Kingdom,2011,11
5578,568191,22737,RIBBON REEL CHRISTMAS PRESENT ,5,2011-09-25 14:37:00,1.65,8.25,16655.0,United Kingdom,2011,9
5579,547799,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-03-25 12:48:00,0.42,10.08,17139.0,United Kingdom,2011,3
5580,546096,85175,CACTI T-LIGHT CANDLES,32,2011-03-09 11:59:00,0.42,13.44,15502.0,United Kingdom,2011,3
5581,576604,22158,3 HEARTS HANGING DECORATION RUSTIC,27,2011-11-15 15:23:00,2.95,79.65,13435.0,United Kingdom,2011,11
5582,575886,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-11-11 13:57:00,3.75,7.5,12517.0,Germany,2011,11
5583,572552,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2011-10-24 17:07:00,2.46,2.46,14096.0,United Kingdom,2011,10
5584,569983,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-10-06 19:49:00,1.25,15.0,17231.0,United Kingdom,2011,10
5585,578324,22972,CHILDREN'S SPACEBOY MUG,2,2011-11-23 17:32:00,1.65,3.3,17530.0,United Kingdom,2011,11
5586,565150,23181,BULL DOG BOTTLE TOP WALL CLOCK,8,2011-09-01 14:26:00,7.5,60.0,14298.0,United Kingdom,2011,9
5587,542212,22087,PAPER BUNTING WHITE LACE,40,2011-01-26 12:12:00,2.55,102.0,15812.0,United Kingdom,2011,1
5588,580305,22983,CARD BILLBOARD FONT,12,2011-12-02 14:26:00,0.42,5.04,12970.0,United Kingdom,2011,12
5589,561321,23068,ALUMINIUM STAMPED HEART,4,2011-07-26 12:59:00,2.49,9.96,13668.0,United Kingdom,2011,7
5590,576339,85054,FRENCH ENAMEL POT W LID,1,2011-11-14 15:27:00,5.79,5.79,14096.0,United Kingdom,2011,11
5591,556189,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-09 11:57:00,1.65,16.5,15615.0,United Kingdom,2011,6
5592,559342,16016,LARGE CHINESE STYLE SCISSOR,10,2011-07-07 16:59:00,0.85,8.5,14493.0,United Kingdom,2011,7
5593,579885,23178,JAM CLOCK MAGNET,2,2011-11-30 17:37:00,2.89,5.78,15444.0,United Kingdom,2011,11
5594,555000,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-05-31 08:03:00,9.95,9.95,18232.0,United Kingdom,2011,5
5595,549546,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-04-10 11:24:00,3.25,19.5,16889.0,United Kingdom,2011,4
5596,575755,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-11 10:45:00,2.95,17.700000000000003,17015.0,United Kingdom,2011,11
5597,551872,22560,TRADITIONAL MODELLING CLAY,24,2011-05-04 17:19:00,1.25,30.0,12955.0,United Kingdom,2011,5
5598,559133,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-07-06 13:13:00,1.65,3.3,17861.0,United Kingdom,2011,7
5599,551351,22804,CANDLEHOLDER PINK HANGING HEART,32,2011-04-28 10:20:00,2.55,81.6,14298.0,United Kingdom,2011,4
5600,574514,22571,ROCKING HORSE RED CHRISTMAS ,5,2011-11-04 13:34:00,0.85,4.25,15311.0,United Kingdom,2011,11
5601,580517,22750,FELTCRAFT PRINCESS LOLA DOLL,12,2011-12-04 14:40:00,3.75,45.0,17173.0,United Kingdom,2011,12
5602,575751,22379,RECYCLING BAG RETROSPOT ,5,2011-11-11 10:32:00,2.1,10.5,14911.0,EIRE,2011,11
5603,543123,20728,LUNCH BAG CARS BLUE,10,2011-02-03 14:08:00,1.65,16.5,18178.0,United Kingdom,2011,2
5604,574852,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-11-07 12:04:00,2.95,2.95,15493.0,United Kingdom,2011,11
5605,537214,21121,SET/10 RED POLKADOT PARTY CANDLES,288,2010-12-05 15:35:00,1.06,305.28000000000003,16422.0,United Kingdom,2010,12
5606,579673,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-11-30 12:59:00,0.85,1.7,18283.0,United Kingdom,2011,11
5607,552051,22710,WRAP I LOVE LONDON ,25,2011-05-06 10:10:00,0.42,10.5,14796.0,United Kingdom,2011,5
5608,572131,22865,HAND WARMER OWL DESIGN,12,2011-10-21 09:56:00,2.1,25.200000000000003,13917.0,United Kingdom,2011,10
5609,576696,23188,VINTAGE  2 METRE FOLDING RULER,2,2011-11-16 12:26:00,1.65,3.3,16669.0,United Kingdom,2011,11
5610,575086,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-11-08 13:52:00,1.25,22.5,16618.0,United Kingdom,2011,11
5611,577315,90154,LAZER CUT NECKLACE W PASTEL BEADS,1,2011-11-18 13:25:00,8.95,8.95,17811.0,United Kingdom,2011,11
5612,539761,22611,VINTAGE UNION JACK SHOPPING BAG,6,2010-12-22 10:29:00,4.95,29.700000000000003,17593.0,United Kingdom,2010,12
5613,557758,16216,LETTER SHAPE PENCIL SHARPENER,80,2011-06-22 13:28:00,0.06,4.8,17585.0,United Kingdom,2011,6
5614,561028,23019,SMALL APOTHECARY MEASURING JAR ,1,2011-07-24 11:06:00,8.25,8.25,17769.0,United Kingdom,2011,7
5615,568674,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-09-28 13:30:00,4.25,17.0,12708.0,Germany,2011,9
5616,540095,22197,SMALL POPCORN HOLDER,4,2011-01-04 15:40:00,0.85,3.4,14553.0,United Kingdom,2011,1
5617,576364,21902,"KEY FOB , FRONT  DOOR ",1,2011-11-14 17:40:00,0.65,0.65,15009.0,United Kingdom,2011,11
5618,557956,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-06-23 19:20:00,2.08,2.08,18283.0,United Kingdom,2011,6
5619,569670,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-05 13:47:00,5.95,5.95,14730.0,United Kingdom,2011,10
5620,574170,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4,2011-11-03 11:43:00,2.95,11.8,16221.0,United Kingdom,2011,11
5621,574077,23101,SILVER STARS TABLE DECORATION,1,2011-11-02 15:56:00,0.83,0.83,17999.0,United Kingdom,2011,11
5622,555591,23140,TRIPLE WIRE HOOK IVORY HEART,12,2011-06-06 09:59:00,4.15,49.800000000000004,15073.0,United Kingdom,2011,6
5623,541289,22426,ENAMEL WASH BOWL CREAM,1,2011-01-17 13:23:00,3.75,3.75,14606.0,United Kingdom,2011,1
5624,575978,23333,IVORY WICKER HEART MEDIUM,24,2011-11-13 13:27:00,1.25,30.0,15903.0,United Kingdom,2011,11
5625,555594,22938,CUPCAKE LACE PAPER SET 6,12,2011-06-06 10:09:00,1.95,23.4,13880.0,United Kingdom,2011,6
5626,554080,22175,PINK OWL SOFT TOY,1,2011-05-22 11:42:00,2.95,2.95,16931.0,United Kingdom,2011,5
5627,565397,21900,"KEY FOB , SHED",1,2011-09-02 16:43:00,0.65,0.65,14171.0,United Kingdom,2011,9
5628,575959,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,2011-11-13 12:27:00,4.95,4.95,14547.0,United Kingdom,2011,11
5629,570192,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-10-07 15:26:00,1.25,22.5,17509.0,United Kingdom,2011,10
5630,569239,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-10-03 08:30:00,1.95,23.4,14644.0,United Kingdom,2011,10
5631,543447,22956,36 FOIL HEART CAKE CASES,6,2011-02-08 12:01:00,2.1,12.600000000000001,16265.0,United Kingdom,2011,2
5632,548780,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-04-04 12:37:00,9.95,19.9,13294.0,United Kingdom,2011,4
5633,566024,22727,ALARM CLOCK BAKELIKE RED ,4,2011-09-08 12:51:00,3.75,15.0,13871.0,United Kingdom,2011,9
5634,558881,48184,DOORMAT ENGLISH ROSE ,2,2011-07-04 14:36:00,7.95,15.9,12705.0,Germany,2011,7
5635,581420,22027,TEA PARTY BIRTHDAY CARD,12,2011-12-08 15:09:00,0.42,5.04,16358.0,United Kingdom,2011,12
5636,555284,23154,SET OF 4 JAM JAR MAGNETS,36,2011-06-02 09:37:00,1.85,66.60000000000001,14298.0,United Kingdom,2011,6
5637,575602,23344,JUMBO BAG 50'S CHRISTMAS ,4,2011-11-10 12:27:00,2.08,8.32,17059.0,United Kingdom,2011,11
5638,549844,22297,HEART IVORY TRELLIS SMALL,6,2011-04-12 14:17:00,1.25,7.5,12854.0,United Kingdom,2011,4
5639,574143,23201,JUMBO BAG ALPHABET,1,2011-11-03 11:27:00,2.08,2.08,18041.0,United Kingdom,2011,11
5640,577077,21892,TRADITIONAL WOODEN CATCH CUP GAME ,6,2011-11-17 15:16:00,1.25,7.5,17799.0,United Kingdom,2011,11
5641,550332,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-04-17 13:53:00,2.95,2.95,13474.0,United Kingdom,2011,4
5642,543518,85032C,CURIOUS IMAGES GIFT WRAP SET,48,2011-02-09 11:21:00,2.1,100.80000000000001,12753.0,Japan,2011,2
5643,552134,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-05-06 11:50:00,2.95,17.700000000000003,14944.0,United Kingdom,2011,5
5644,574677,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-11-06 12:32:00,2.08,2.08,16445.0,United Kingdom,2011,11
5645,563753,21213,PACK OF 72 SKULL CAKE CASES,24,2011-08-19 10:51:00,0.55,13.200000000000001,12513.0,France,2011,8
5646,545290,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-03-01 12:01:00,3.75,7.5,14688.0,United Kingdom,2011,3
5647,551275,23010,CIRCUS PARADE BABY GIFT SET,1,2011-04-27 13:03:00,16.95,16.95,13285.0,United Kingdom,2011,4
5648,539213,16011,ANIMAL STICKERS,24,2010-12-16 12:23:00,0.21,5.04,12877.0,United Kingdom,2010,12
5649,572703,23515,EMBROIDERED RIBBON REEL DAISY ,1,2011-10-25 14:35:00,2.08,2.08,16110.0,United Kingdom,2011,10
5650,560410,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-07-18 14:28:00,2.55,15.299999999999999,17213.0,United Kingdom,2011,7
5651,556541,22381,TOY TIDY PINK POLKADOT,10,2011-06-13 12:52:00,2.1,21.0,13552.0,United Kingdom,2011,6
5652,565854,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,2011-09-07 13:22:00,4.15,33.2,12490.0,France,2011,9
5653,567882,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-09-22 15:03:00,0.39,9.36,12906.0,United Kingdom,2011,9
5654,559866,21993,FLORAL FOLK STATIONERY SET,12,2011-07-13 10:43:00,1.25,15.0,15795.0,United Kingdom,2011,7
5655,572517,22077,6 RIBBONS RUSTIC CHARM,1,2011-10-24 14:47:00,1.95,1.95,15068.0,United Kingdom,2011,10
5656,537047,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,5,2010-12-05 11:02:00,0.85,4.25,13069.0,United Kingdom,2010,12
5657,579784,85099F,JUMBO BAG STRAWBERRY,100,2011-11-30 15:27:00,1.79,179.0,14258.0,United Kingdom,2011,11
5658,576051,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-11-13 14:45:00,1.25,15.0,14911.0,EIRE,2011,11
5659,571142,23127,FELTCRAFT GIRL NICOLE KIT,12,2011-10-14 10:21:00,4.95,59.400000000000006,14567.0,United Kingdom,2011,10
5660,554827,21935,SUKI  SHOULDER BAG,100,2011-05-26 15:19:00,1.45,145.0,14646.0,Netherlands,2011,5
5661,570388,23545,WRAP RED VINTAGE DOILY,25,2011-10-10 12:37:00,0.42,10.5,14911.0,EIRE,2011,10
5662,574075,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-02 15:33:00,2.95,2.95,16365.0,United Kingdom,2011,11
5663,544677,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-02-22 16:13:00,0.95,1.9,18196.0,United Kingdom,2011,2
5664,569229,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-10-02 14:56:00,0.55,0.55,14502.0,United Kingdom,2011,10
5665,554103,22562,MONSTERS STENCIL CRAFT,1,2011-05-22 13:51:00,1.25,1.25,15555.0,United Kingdom,2011,5
5666,540672,84968D,SET OF 16 VINTAGE RED CUTLERY,1,2011-01-10 15:51:00,12.75,12.75,15281.0,United Kingdom,2011,1
5667,537377,17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,12,2010-12-06 13:01:00,2.1,25.200000000000003,15882.0,United Kingdom,2010,12
5668,558122,23284,DOORMAT KEEP CALM AND COME IN,4,2011-06-27 09:35:00,7.95,31.8,16570.0,United Kingdom,2011,6
5669,557389,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-06-20 11:03:00,0.83,19.919999999999998,15921.0,United Kingdom,2011,6
5670,557267,20839,FRENCH PAISLEY CUSHION COVER ,6,2011-06-19 11:23:00,0.85,5.1,16805.0,United Kingdom,2011,6
5671,566274,23245,SET OF 3 REGENCY CAKE TINS,2,2011-09-11 13:58:00,4.95,9.9,13884.0,United Kingdom,2011,9
5672,556219,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-09 14:19:00,5.95,17.85,17731.0,United Kingdom,2011,6
5673,576665,20961,STRAWBERRY BATH SPONGE ,1,2011-11-16 11:46:00,1.25,1.25,17841.0,United Kingdom,2011,11
5674,548660,22695,WICKER WREATH SMALL,12,2011-04-01 14:24:00,1.45,17.4,13169.0,United Kingdom,2011,4
5675,542995,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-02-02 12:09:00,1.49,17.88,13728.0,United Kingdom,2011,2
5676,549885,22427,ENAMEL FLOWER JUG CREAM,3,2011-04-12 15:32:00,5.95,17.85,17204.0,United Kingdom,2011,4
5677,546622,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-03-15 11:30:00,2.1,2.1,17954.0,United Kingdom,2011,3
5678,564090,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-23 09:53:00,1.65,26.4,17041.0,United Kingdom,2011,8
5679,557878,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-06-23 13:13:00,4.95,9.9,16940.0,United Kingdom,2011,6
